transaction_id,timestamp,sku_id,store_id,quantity,unit_price,channel,customer_id
TXN0034147,2024-03-25T22:27:45,SKU0248,ST032,4,29.71,POS,CUST01926
TXN0000308,1669174452,SKU0325,ST042,8,1.7,pos,CUST02321
TXN0030912,2024-01-16T20:19:57,SKU0335,ST003,9,26.17,POS,CUST01689
TXN0004241,2024-05-25T11:46:42,SKU0286,ST011,21,11.02,POS,
TXN0013714,16/01/2023 15:03:24,SKU0195,ST041,4,7.13,pos,CUST02658
TXN0027103,17/10/2022 05:53:44,SKU0209,ST055,7,2.61,pos,CUST02129
TXN0011482,2022-08-01T04:41:04,SKU0332,ST043,7,17.93,pos,CUST01837
TXN0017880,1691944102,SKU0332,ST044,2,20.89,pos,CUST00583
TXN0035493,2023-08-27T07:58:27,SKU0111,ST013,28,30.91,online,CUST01501
TXN0028578,15/08/2023 06:48:52,SKU0032,ST033,21,2.37,POS,CUST00346
TXN0029579,2023-06-09T16:37:25,SKU0245,ST007,34,6.79,POS,CUST02289
TXN0030609,1730618721,SKU0067,ST049,7,3.18,Online,
TXN0027519,1648934174,SKU0204,ST021,13,4.33,pos,CUST00843
TXN0003146,2023-08-23T11:45:24,SKU0075,ST038,93,5.72,pos,CUST00745
TXN0039860,12/03/2022 08:01:06,SKU0284,ST024,3,2.81,POS,CUST03974
TXN0005782,19/02/2022 06:44:57,SKU0185,ST013,10,3.05,POS,CUST02823
TXN0004139,1682598387,SKU0248,ST019,8,28.72,pos,
TXN0028569,1659680908,SKU0091,ST028,6,3.2,pos,CUST00729
TXN0009368,13/11/2023 18:32:52,SKU0189,ST014,13,1.63,Online,
TXN0047193,2022-08-25T03:40:37,SKU0287,ST040,5,1.25,POS,CUST02098
TXN0014627,2024-04-27T06:54:35,SKU0363,ST024,5,22.21,POS,
TXN0039329,08/10/2023 06:01:45,SKU0134,ST033,23,3.87,pos,CUST03112
TXN0033720,2024-09-12T08:38:24,SKU0296,ST028,12,7.91,pos,CUST02574
TXN0046996,2022-01-18T23:57:00,,ST025,,22.02,pos,CUST00858
TXN0016941,1730833720,SKU0214,ST015,9,0.99,pos,CUST01422
TXN0022980,1658856716,SKU0061,ST018,4,3.35,POS,CUST03706
TXN0011117,2022-06-22T14:51:40,SKU0207,ST027,6,13.01,pos,
TXN0036549,03/01/2022 17:57:05,SKU0191,ST058,2,4.3,pos,CUST01481
TXN0037695,28/12/2022 04:17:53,SKU0115,ST050,12,4.64,Online,CUST03244
TXN0027781,04/10/2023 02:04:07,SKU0189,ST045,23,1.71,POS,CUST00143
TXN0029050,1728795181,SKU0098,ST016,8,2.35,pos,
TXN0048184,23/01/2024 03:34:59,SKU0286,ST055,2,8.79,POS,CUST02205
TXN0002297,2023-04-27T18:36:20,SKU0178,ST015,4,3.17,online,CUST02378
TXN0030898,1708702969,SKU0266,ST038,18,5.6,POS,CUST03682
TXN0046030,2023-09-23T19:41:42,SKU0351,ST040,3,27.63,online,CUST02713
TXN0005566,2022-12-04T16:59:51,SKU0233,ST037,13,24.15,POS,CUST00922
TXN0015350,2022-06-21T09:19:09,SKU0340,ST029,8,4.98,Online,CUST02780
TXN0030642,2024-01-14T04:01:23,SKU0090,ST007,0,3.43,POS,CUST00550
TXN0016218,2023-02-13T18:48:28,SKU0175,ST012,21,21.9,Online,CUST00177
TXN0012214,1684174163,SKU0035,ST013,23,27.71,POS,CUST01142
TXN0039951,2024-03-16T01:53:46,SKU0279,ST024,5,6.2,Online,
TXN0032134,2022-09-12T09:00:39,,ST027,,41.17,Online,CUST01406
TXN0032192,1707205071,SKU0279,ST051,4,6.91,online,CUST03368
TXN0044512,12/08/2023 15:23:41,SKU0260,ST034,9,2.19,pos,CUST02165
TXN0002406,30/03/2024 01:53:01,,ST005,,17.4,online,CUST00752
TXN0013145,1706315166,SKU0269,ST021,10,27.49,Online,CUST02076
TXN0045081,06/12/2024 14:14:20,SKU0245,ST046,5,7.29,pos,CUST03031
TXN0018778,1659010880,SKU0287,ST001,21,1.24,POS,CUST00069
TXN0040168,1711392183,SKU0275,ST022,23,19.4,online,CUST00681
TXN0028858,09/06/2024 11:25:53,SKU0222,ST044,3,4.14,POS,CUST02531
TXN0006288,15/03/2022 20:46:06,SKU0340,ST012,10,5.39,pos,
TXN0025459,2023-12-10T22:19:43,SKU0342,ST046,3,25.5,POS,CUST03182
TXN0008598,1701908104,SKU0151,ST003,13,4.74,pos,CUST01107
TXN0038259,03/02/2023 01:14:41,SKU0140,ST020,9,1.53,pos,CUST01344
TXN0046176,20/12/2023 20:44:40,SKU0366,ST021,32,5.08,pos,
TXN0047563,2022-03-15T07:45:44,SKU0128,ST023,31,17.75,pos,CUST00826
TXN0037133,16/05/2024 01:51:42,SKU0298,ST026,4,20.63,POS,CUST00487
TXN0047872,1705842004,SKU0220,ST020,19,4.15,pos,CUST00080
TXN0049113,2024-01-09T13:44:31,SKU0087,ST050,3,7.07,pos,CUST01914
TXN0031987,2023-05-16T19:57:54,SKU0255,ST007,21,4.58,online,CUST00483
TXN0035479,17/08/2022 12:29:34,SKU0002,ST023,69,1.9,pos,CUST00819
TXN0010753,2023-04-24T21:56:04,SKU0240,ST008,44,23.74,POS,
TXN0043043,25/09/2023 15:36:34,SKU0246,ST029,13,8.74,Online,CUST02648
TXN0013348,1734591535,SKU0054,ST026,67,3.0,POS,CUST02474
TXN0049340,19/09/2024 07:39:45,SKU0242,ST043,5,2.46,POS,CUST02578
TXN0002051,10/09/2023 18:41:07,SKU0195,ST029,5,6.75,POS,CUST01768
TXN0029619,14/11/2022 20:36:26,SKU0044,ST009,31,7.92,pos,CUST00948
TXN0036703,18/10/2023 01:02:12,SKU0317,ST048,5,15.12,pos,CUST00549
TXN0038045,1717555323,SKU0045,ST039,-2,3.68,POS,
TXN0024861,2023-12-29T10:47:09,SKU0271,ST003,43,32.67,pos,CUST02487
TXN0033761,2024-05-22T10:08:01,SKU0203,ST017,15,4.69,POS,CUST02105
TXN0041911,1650659095,SKU0039,ST021,20,3.73,Online,CUST03371
TXN0048176,1730792801,SKU0354,ST046,13,15.75,pos,CUST01459
TXN0045227,2024-01-16T10:28:32,SKU0175,ST054,3,24.33,Online,CUST03968
TXN0014181,04/10/2022 18:22:49,SKU0085,ST040,1,5.45,pos,CUST01738
TXN0049415,25/07/2022 20:56:36,SKU0213,ST057,-2,5.51,pos,CUST03660
TXN0037893,1693754216,SKU0248,ST031,0,28.25,online,CUST02752
TXN0024093,2022-08-16T01:09:26,SKU0076,ST041,29,2.74,POS,CUST03766
TXN0004858,1675667275,SKU0265,ST018,9,32.68,pos,CUST00132
TXN0038952,2023-11-07T23:32:47,SKU0185,ST035,9,3.13,pos,CUST00492
TXN0022246,24/06/2024 10:40:06,SKU0193,ST027,9,8.95,Online,CUST01536
TXN0012205,22/02/2023 15:24:34,SKU0227,ST026,7,4.77,Online,CUST02588
TXN0038234,1696831850,SKU0063,ST032,7,13.32,pos,CUST02882
TXN0030301,17/08/2022 04:08:06,SKU0121,ST008,15,4.48,POS,CUST01187
TXN0033309,12/05/2022 12:41:13,SKU0063,ST013,18,12.14,pos,CUST01060
TXN0000886,02/01/2023 18:38:58,SKU0087,ST015,4,7.13,Online,CUST02799
TXN0047255,1680427208,SKU0178,ST003,6,3.45,pos,CUST03983
TXN0046833,19/09/2023 03:14:06,SKU0094,ST046,9,5.06,pos,CUST02218
TXN0039592,1726280826,SKU0052,ST048,9,4.15,POS,
TXN0007481,26/02/2023 09:35:17,SKU0332,ST046,2,20.24,pos,CUST00297
TXN0020130,2024-03-22T07:11:54,SKU0267,ST029,14,3.91,online,
TXN0012093,15/11/2023 05:17:35,SKU0217,ST047,0,6.5,POS,
TXN0026477,03/09/2024 17:57:54,SKU0341,ST020,18,3.12,online,CUST02278
TXN0000979,08/01/2023 15:39:37,SKU0185,ST043,23,3.51,online,CUST03663
TXN0027413,1660849230,SKU0015,ST037,7,27.12,POS,
TXN0033417,1646860764,SKU0018,ST039,15,4.73,POS,
TXN0011926,1660501660,SKU0024,ST008,35,3.77,pos,CUST01640
TXN0040140,11/02/2024 12:22:06,SKU0393,ST053,5,1.02,pos,
TXN0026873,01/10/2023 18:09:26,SKU0036,ST008,12,26.15,pos,
TXN0030150,1700765661,SKU0001,ST021,9,7.4,pos,CUST00211
TXN0016938,2023-06-11T22:10:06,SKU0021,ST053,4,17.31,Online,
TXN0006644,2022-07-23T22:46:20,SKU0251,ST037,10,24.52,POS,
TXN0015997,27/04/2023 16:34:02,SKU0190,ST039,10,3.55,online,
TXN0019404,2022-09-17T17:56:57,SKU0071,ST048,2,2.99,POS,CUST03453
TXN0011276,2023-09-26T04:10:49,SKU0016,ST015,5,2.38,POS,CUST00529
TXN0030741,13/07/2022 10:07:07,SKU0019,ST025,35,6.0,POS,CUST03076
TXN0030542,2023-08-09T04:57:45,SKU0179,ST005,35,3.16,Online,CUST00090
TXN0016592,02/02/2024 03:40:32,SKU0013,ST043,5,19.94,POS,
TXN0025073,2022-03-17T03:12:12,SKU0130,ST006,14,1.73,pos,CUST00636
TXN0029354,2022-03-27T05:43:11,SKU0152,ST999,12,3.84,POS,CUST00861
TXN0028579,2022-08-24T11:41:35,SKU0292,ST027,16,4.65,pos,CUST01098
TXN0040039,1696290468,SKU0205,ST027,11,14.8,POS,CUST01663
TXN0014018,1654759972,SKU0117,ST044,3,7.28,Online,CUST00337
TXN0009839,2024-10-08T17:50:41,SKU0071,ST036,22,3.24,online,CUST02506
TXN0027614,1726925420,SKU0199,ST014,20,4.97,online,
TXN0013186,1693058180,SKU0055,ST007,43,28.26,POS,CUST03082
TXN0047419,09/10/2023 21:35:06,SKU0333,ST022,12,4.28,online,CUST03568
TXN0010652,29/11/2023 04:15:22,SKU0368,ST047,3,10.42,pos,CUST02601
TXN0024484,2024-07-15T05:26:35,SKU0232,ST029,9,0.93,Online,CUST02379
TXN0009891,25/01/2023 12:10:38,SKU0023,ST006,19,1.29,POS,CUST01707
TXN0026912,1660887876,SKU0264,ST043,10,3.38,Online,CUST02611
TXN0029428,2023-11-20T05:31:58,SKU0255,ST014,10,4.79,pos,CUST03054
TXN0029237,2023-03-21T05:52:24,SKU0335,ST033,14,16.17,POS,CUST01231
TXN0006701,01/01/2024 07:45:11,SKU0183,ST012,21,1.51,online,
TXN0001453,2022-10-12T04:15:43,SKU0287,ST053,23,1.3,POS,CUST03542
TXN0041303,2024-04-30T03:20:09,SKU0039,ST038,8,5.94,pos,CUST02976
TXN0035077,1677947575,SKU0093,ST052,6,30.58,Online,CUST00006
TXN0008779,17/02/2024 05:26:12,SKU0204,ST028,6,4.81,pos,CUST00425
TXN0015494,1696574826,SKU0154,ST013,14,24.15,pos,
TXN0047217,2022-10-23T20:46:01,SKU0078,ST015,9,3.11,POS,CUST01472
TXN0033005,1662283737,SKU0103,ST053,8,1.9,pos,CUST00826
TXN0048368,2023-09-05T13:50:43,,ST003,,11.48,online,CUST01205
TXN0015881,17/04/2024 13:44:42,SKU0260,ST034,11,2.23,pos,CUST03657
TXN0002739,06/06/2023 03:31:43,SKU0113,ST050,4,11.44,pos,CUST02712
TXN0035915,2023-07-14T11:33:58,SKU0192,ST013,11,21.72,POS,CUST00148
TXN0025687,2023-05-12T19:17:24,SKU0398,ST021,14,2.14,online,
TXN0036429,1670992059,SKU0067,ST054,6,3.03,POS,CUST01454
TXN0030298,07/02/2024 01:08:02,SKU0366,ST026,8,5.74,POS,
TXN0045802,1705160165,SKU0063,ST052,7,14.38,pos,CUST03000
TXN0039376,10/04/2022 13:54:53,SKU0210,ST054,7,14.21,Online,
TXN0037183,2023-12-22T17:04:32,SKU0215,ST038,25,8.01,POS,CUST00615
TXN0016756,08/08/2023 18:33:28,SKU0112,ST009,16,15.42,pos,
TXN0030826,22/04/2022 08:16:35,SKU0009,ST056,1,2.31,pos,CUST03650
TXN0038678,1722992401,SKU0272,ST054,5,4.3,pos,CUST02112
TXN0039182,2024-10-06T21:14:08,SKU0101,ST003,14,19.85,POS,CUST00832
TXN0033373,1682070656,SKU0104,ST050,4,3.63,POS,CUST01407
TXN0020809,29/04/2023 23:10:02,SKU0258,ST054,7,8.09,Online,CUST00622
TXN0002316,1652782452,SKU0290,ST045,4,8.54,POS,
TXN0030877,2022-06-03T10:00:29,SKU0274,ST046,2,1.1,Online,CUST03401
TXN0043028,2024-10-25T00:47:59,SKU0320,ST015,12,4.19,POS,CUST00954
TXN0007500,13/09/2023 22:34:56,SKU0234,ST056,3,13.09,pos,
TXN0030341,2022-07-11T21:51:35,SKU0004,ST041,9,,pos,CUST00035
TXN0011159,28/09/2024 14:59:46,SKU0128,ST039,15,19.87,online,CUST00005
TXN0024600,2024-09-01T20:35:02,SKU0377,ST005,43,4.15,POS,CUST01061
TXN0024005,2024-08-16T15:08:06,SKU0114,ST998,6,17.61,POS,
TXN0006142,01/09/2022 14:40:09,SKU0008,ST026,5,4.79,pos,CUST00963
TXN0022121,26/07/2024 06:22:46,SKU0336,ST002,23,4.26,pos,CUST01972
TXN0039998,1691465901,SKU0334,ST037,10,15.81,POS,
TXN0001511,21/12/2022 23:08:40,SKU0260,ST034,28,2.02,online,CUST02938
TXN0008411,2022-10-04T07:46:14,SKU0234,ST007,14,12.26,POS,
TXN0007491,25/01/2023 18:18:11,SKU0159,ST029,17,2.82,online,CUST02793
TXN0038687,2024-07-16T13:51:45,SKU0157,ST059,6,2.48,POS,CUST02377
TXN0004556,11/03/2023 21:02:44,SKU0285,ST048,2,32.38,POS,CUST00989
TXN0041556,12/10/2023 13:02:23,SKU0136,ST033,3,17.91,online,CUST01765
TXN0033911,2024-02-19T11:55:37,SKU0116,ST053,6,3.36,pos,CUST01995
TXN0032733,2022-06-16T20:02:34,SKU0156,ST058,5,4.9,pos,CUST03773
TXN0046886,17/11/2024 05:12:05,SKU0048,ST053,9,5.49,POS,CUST00346
TXN0022815,1703015637,SKU0227,ST059,14,4.5,POS,CUST02028
TXN0022472,1665734193,SKU0049,ST053,8,24.29,POS,CUST02133
TXN0038133,26/05/2022 23:15:54,SKU0286,ST005,30,5.73,online,CUST02698
TXN0032762,21/06/2022 06:06:09,SKU0161,ST007,16,5.44,POS,CUST02899
TXN0005333,1654008739,SKU0108,ST042,5,3.3,POS,CUST03666
TXN0014727,1716943610,SKU0348,ST014,10,4.05,pos,CUST00809
TXN0046447,1727690502,SKU0051,ST036,7,1.21,Online,
TXN0015159,2022-07-15T02:16:30,SKU0077,ST013,12,5.76,pos,CUST00227
TXN0016409,10/12/2024 07:51:40,SKU0098,ST023,16,2.61,online,CUST02093
TXN0003188,1662171878,SKU0008,ST060,2,4.5,Online,
TXN0020801,30/07/2024 11:11:45,SKU0282,ST022,9,22.94,online,
TXN0006673,2022-05-26T18:46:33,SKU0043,ST058,4,5.59,Online,CUST01511
TXN0033326,1683141799,SKU0252,ST030,4,2.01,POS,CUST03107
TXN0043497,2023-05-17T02:24:56,SKU0272,ST053,13,4.18,pos,CUST00015
TXN0047427,2024-08-26T06:11:13,SKU0236,ST037,8,5.31,POS,CUST01136
TXN0009328,08/08/2024 20:57:59,SKU0345,ST034,6,4.82,Online,CUST01003
TXN0047032,02/08/2022 00:56:35,SKU0258,ST053,7,7.35,pos,
TXN0010055,1700714493,SKU0345,ST037,13,5.18,pos,CUST02551
TXN0026519,09/06/2024 07:15:51,SKU0284,ST017,27,2.14,Online,CUST01398
TXN0008639,1708285713,SKU0276,ST038,9,15.72,Online,
TXN0034298,1723215689,SKU0336,ST012,34,4.09,pos,
TXN0016877,17/05/2024 09:31:39,SKU0268,ST041,1,2.69,online,
TXN0044168,29/10/2022 17:24:09,SKU0039,ST053,6,5.51,online,CUST00816
TXN0024995,1664908091,SKU0289,ST001,61,3.68,POS,CUST03739
TXN0002536,1670917843,SKU0320,ST036,7,3.71,online,CUST01693
TXN0006885,2022-08-27T19:28:54,SKU0016,ST013,36,2.1,Online,CUST02001
TXN0000192,1680879822,SKU0030,ST010,32,4.32,POS,CUST00867
TXN0047831,1698771582,SKU0204,ST058,5,4.94,POS,CUST03327
TXN0040677,27/10/2022 09:03:14,SKU0086,ST049,21,2.51,online,CUST01017
TXN0026232,1703506461,SKU0228,ST026,5,8.13,online,CUST00013
TXN0036424,2023-06-23T01:22:35,SKU0036,ST009,39,27.67,pos,CUST03148
TXN0004990,26/10/2022 16:58:55,SKU0025,ST023,15,24.14,POS,
TXN0037561,04/12/2024 11:59:24,SKU0307,ST008,103,5.27,POS,CUST02850
TXN0014676,2022-10-02T15:01:22,SKU0248,ST010,19,26.9,POS,CUST03555
TXN0000550,2023-06-20T01:26:26,SKU0113,ST053,7,12.37,pos,
TXN0042491,09/05/2024 20:50:22,SKU0010,ST044,8,24.09,pos,CUST01141
TXN0033653,2024-11-20T00:09:59,SKU0308,ST002,16,4.09,pos,CUST01916
TXN0032749,2022-10-09T00:50:55,SKU0326,ST012,18,1.53,pos,CUST02564
TXN0035457,1721178254,SKU0332,ST026,20,19.85,POS,CUST01770
TXN0002682,01/04/2022 04:56:11,SKU0115,ST022,19,4.44,pos,CUST00779
TXN0047396,24/08/2022 05:20:29,SKU0150,ST016,4,23.11,POS,CUST01530
TXN0021387,2022-09-20T14:22:57,SKU0169,ST034,48,7.44,online,CUST03090
TXN0029327,2023-07-03T05:08:58,SKU0135,ST049,3,6.5,pos,
TXN0012570,2023-12-28T11:51:08,SKU0318,ST039,21,6.93,Online,
TXN0038090,2022-08-23T02:55:43,,ST047,,14.09,pos,CUST01153
TXN0009496,2024-11-21T19:36:30,SKU0113,ST014,6,11.01,pos,CUST00784
TXN0029378,1724376500,SKU0381,ST044,2,3.83,pos,CUST01316
TXN0043114,2024-10-29T05:28:18,SKU0033,ST055,3,20.6,pos,CUST02342
TXN0019305,1679988471,SKU0041,ST057,7,2.95,POS,CUST01517
TXN0020032,2024-09-27T04:58:49,SKU0312,ST027,3,4.91,pos,CUST01241
TXN0019385,25/04/2023 10:12:53,SKU0092,ST999,17,20.91,POS,CUST03340
TXN0043571,01/12/2023 11:04:19,SKU0333,ST032,4,4.46,online,CUST03899
TXN0022426,2024-09-19T09:52:59,SKU0368,ST014,7,10.09,POS,CUST02863
TXN0046969,2023-09-19T07:23:14,SKU0065,ST039,11,4.34,pos,CUST00990
TXN0005469,06/07/2023 05:58:46,SKU0042,ST050,6,20.23,pos,CUST03119
TXN0006789,1696857740,SKU0005,ST031,6,14.81,online,CUST03170
TXN0001112,21/08/2024 13:05:59,SKU0149,ST998,11,8.6,POS,CUST03611
TXN0018788,08/08/2023 21:32:25,SKU0071,ST054,2,3.3,pos,CUST03556
TXN0039354,2023-10-08T22:33:08,SKU0324,ST037,15,19.81,online,CUST01611
TXN0035090,18/02/2023 10:58:37,SKU0035,ST047,3,28.26,POS,CUST01047
TXN0036762,07/12/2023 00:25:38,SKU0003,ST015,31,7.46,POS,CUST03637
TXN0034778,21/09/2024 02:27:56,SKU0106,ST045,7,3.5,pos,CUST00583
TXN0032966,31/10/2024 08:48:27,SKU0325,ST044,4,1.69,pos,CUST03737
TXN0029286,1643689451,SKU0151,ST013,13,4.22,POS,CUST03333
TXN0022103,22/01/2024 16:28:59,SKU0045,ST056,2,2.83,POS,
TXN0031792,16/11/2023 13:19:14,SKU0184,ST005,39,16.0,pos,CUST01619
TXN0022332,21/07/2023 02:15:10,SKU0315,ST010,158,4.29,online,CUST00736
TXN0023555,1677353634,SKU0032,ST050,5,2.2,POS,CUST02605
TXN0041500,1708465807,,ST058,,1.32,online,CUST01481
TXN0008031,2023-10-06T07:45:10,SKU0229,ST043,12,6.25,Online,CUST00734
TXN0021229,20/07/2023 21:30:35,SKU0080,ST020,48,5.69,pos,CUST02423
TXN0019400,04/01/2024 06:28:24,SKU0107,ST051,1,3.0,Online,CUST01731
TXN0017895,1693211089,SKU0314,ST024,22,8.92,Online,
TXN0046451,2022-07-29T14:29:44,SKU0108,ST022,20,3.51,pos,CUST02126
TXN0026177,2023-03-04T21:33:31,SKU0065,ST010,33,2.39,POS,CUST03151
TXN0010647,1672744073,SKU0261,ST027,7,16.02,pos,
TXN0022866,1647633462,SKU0157,ST028,6,2.13,pos,CUST03668
TXN0007670,1680987622,SKU0059,ST024,10,21.5,POS,CUST01411
TXN0001497,1709720638,SKU0296,ST041,4,8.71,pos,CUST03123
TXN0002648,2024-07-04T22:58:19,SKU0026,ST055,1,4.57,POS,CUST01309
TXN0034473,05/02/2024 18:28:21,SKU0149,ST022,8,8.39,online,CUST01830
TXN0048159,08/09/2023 10:28:13,SKU0148,ST026,8,14.7,pos,
TXN0036894,2022-03-12T04:43:53,SKU0007,ST021,14,12.06,pos,CUST02984
TXN0014330,2024-01-01T05:30:06,SKU0148,ST045,4,15.3,pos,CUST03545
TXN0009419,1703130057,SKU0037,ST021,100,2.14,POS,CUST00314
TXN0018538,22/12/2023 10:06:31,SKU0100,ST037,30,3.71,online,CUST01973
TXN0013638,1730557955,SKU0037,ST022,15,2.2,POS,CUST00595
TXN0022826,1691178638,,ST009,,5.13,Online,CUST02734
TXN0048557,2024-11-23T01:41:22,SKU0135,ST042,3,6.01,pos,CUST01533
TXN0022505,18/09/2022 22:27:41,SKU0188,ST052,0,2.76,POS,CUST02554
TXN0048763,28/12/2022 19:02:29,SKU0111,ST039,18,27.0,POS,CUST01817
TXN0001119,2023-11-18T23:14:41,SKU0368,ST037,3,10.45,POS,
TXN0023730,2024-10-19T09:59:35,SKU0307,ST025,21,5.33,online,CUST00751
TXN0005199,1728137584,SKU0127,ST028,29,14.78,online,CUST03758
TXN0019199,1648197478,SKU0152,ST050,13,4.01,POS,CUST02717
TXN0042872,15/06/2023 21:07:14,SKU0275,ST046,5,19.32,Online,CUST02505
TXN0007047,1705205250,SKU0144,ST045,6,17.7,pos,CUST03908
TXN0047717,05/03/2022 19:11:15,SKU0267,ST008,26,3.49,pos,CUST01896
TXN0038065,29/09/2022 15:50:46,SKU0268,ST014,9,2.41,pos,CUST02611
TXN0014685,12/07/2023 15:11:17,SKU0194,ST005,26,10.34,pos,CUST02250
TXN0040317,2024-02-14T18:13:33,SKU0050,ST052,27,15.4,pos,CUST02744
TXN0047275,1651928871,SKU0050,ST047,2,14.28,pos,
TXN0025982,29/10/2022 14:01:40,SKU0008,ST032,6,4.88,pos,
TXN0011386,1734928663,SKU0216,ST006,65,6.69,pos,CUST01254
TXN0048258,1729700021,SKU0305,ST043,8,2.61,pos,CUST02490
TXN0010784,2023-05-27T20:46:20,SKU0076,ST039,11,3.06,pos,CUST00528
TXN0026690,1729865535,SKU0159,ST043,5,2.98,online,CUST02754
TXN0017069,2022-07-05T19:39:15,SKU0267,ST045,4,3.5,pos,
TXN0027378,1661660659,SKU0103,ST016,,1.83,pos,CUST02005
TXN0003011,11/03/2023 14:06:02,SKU0106,ST038,10,2.57,pos,CUST01423
TXN0024069,2023-03-03T23:55:00,SKU0213,ST003,12,5.69,pos,CUST00315
TXN0039140,2023-01-04T21:31:52,SKU0146,ST027,,25.41,POS,CUST03714
TXN0032917,2024-06-22T16:40:25,SKU0200,ST020,13,13.5,pos,CUST01788
TXN0021729,31/07/2023 02:31:42,SKU0156,ST003,30,5.89,POS,CUST01815
TXN0032584,25/10/2024 09:46:30,SKU0001,ST035,2,7.78,pos,CUST03476
TXN0040705,2024-07-27T07:13:17,SKU0129,ST002,20,1.25,POS,CUST01146
TXN0042855,29/08/2024 05:31:55,SKU0322,ST011,37,2.35,POS,CUST01175
TXN0013671,1733097059,SKU0373,ST045,5,3.45,POS,CUST00756
TXN0016279,1675703538,SKU0154,ST002,11,28.12,POS,CUST01235
TXN0022731,2022-04-23T21:15:20,SKU0104,ST024,4,4.69,POS,
TXN0012808,28/03/2022 10:46:34,SKU0291,ST036,11,4.13,pos,CUST01840
TXN0045287,09/12/2024 14:39:14,SKU0049,ST999,20,25.93,online,CUST01006
TXN0007484,2023-08-26T04:02:43,SKU0178,ST031,10,3.55,POS,CUST03123
TXN0025941,2024-07-03T08:00:13,SKU0183,ST021,12,1.49,pos,CUST00409
TXN0004989,2024-07-11T09:49:35,SKU0312,ST007,46,4.92,Online,CUST00901
TXN0028598,1686966068,SKU0044,ST019,7,8.54,POS,CUST01793
TXN0019525,1693633762,SKU0119,ST010,36,3.29,pos,CUST01452
TXN0000779,2022-01-18T17:32:27,SKU0115,ST027,6,4.4,POS,CUST01226
TXN0014233,2024-04-16T18:40:29,SKU0328,ST001,21,2.29,POS,CUST03500
TXN0017418,1665970720,SKU0123,ST038,41,2.86,POS,CUST03910
TXN0012160,04/07/2023 19:44:29,SKU0058,ST036,4,4.46,pos,CUST01345
TXN0011743,29/10/2024 16:59:37,SKU0293,ST012,28,14.93,Online,CUST02170
TXN0034206,2023-06-28T12:10:15,SKU0165,ST010,31,4.48,POS,
TXN0007329,2023-07-06T17:31:36,SKU0186,ST023,7,3.98,Online,
TXN0034762,1672599755,SKU0224,ST005,15,8.68,POS,CUST01059
TXN0005327,2022-08-12T16:56:59,SKU0132,ST005,36,16.59,online,CUST01839
TXN0048813,2022-09-29T02:24:11,SKU0198,ST028,7,1.36,online,CUST02108
TXN0002962,1655053404,SKU0339,ST015,9,3.06,pos,CUST02497
TXN0020634,2022-02-18T05:56:01,SKU0171,ST054,6,7.96,Online,CUST02699
TXN0039310,12/09/2022 02:18:13,SKU0153,ST053,4,1.92,Online,CUST01925
TXN0003660,2023-08-26T03:37:42,SKU0305,ST056,4,2.32,online,
TXN0010425,2023-11-24T19:13:03,SKU0184,ST025,15,17.59,POS,CUST02873
TXN0026691,21/10/2023 00:02:40,SKU0080,ST006,26,5.7,POS,CUST02355
TXN0027089,14/08/2023 09:50:06,SKU0340,ST003,15,5.84,Online,CUST03579
TXN0036610,1724538172,SKU0191,ST020,18,4.75,Online,CUST01064
TXN0011923,11/12/2022 12:41:45,SKU0335,ST020,38,25.21,POS,CUST00826
TXN0023990,1707790310,SKU0120,ST036,7,16.65,pos,
TXN0038619,1709144470,SKU0234,ST048,8,13.44,pos,CUST00932
TXN0012027,2024-03-26T16:08:02,SKU0123,ST036,4,4.43,pos,CUST00320
TXN0028275,29/06/2022 15:21:08,SKU0056,ST015,7,8.32,POS,
TXN0033986,16/12/2022 03:02:09,SKU0228,ST033,8,7.64,pos,CUST00491
TXN0030209,2022-11-06T16:46:14,SKU0074,ST029,12,6.7,online,CUST02687
TXN0047456,26/04/2024 02:40:20,SKU0063,ST041,3,14.36,online,CUST00889
TXN0020632,1723799538,SKU0029,ST041,4,2.19,online,CUST01800
TXN0019713,04/05/2023 21:54:07,SKU0086,ST050,4,2.62,Online,CUST00348
TXN0042650,26/02/2024 16:54:56,SKU0201,ST048,4,34.23,POS,CUST03057
TXN0014515,2022-12-07T15:58:52,SKU0008,ST014,7,4.52,online,CUST03049
TXN0009911,30/03/2024 03:18:12,SKU0225,ST013,19,4.97,POS,CUST02335
TXN0044982,1643347463,SKU0332,ST052,4,17.53,pos,CUST01795
TXN0000630,1692009750,SKU0066,ST018,18,9.9,pos,CUST02085
TXN0004188,2024-05-19T18:07:14,SKU0041,ST021,5,2.75,Online,
TXN0043140,2023-08-23T07:34:43,SKU0056,ST005,48,9.16,online,
TXN0028909,2023-05-20T20:21:37,SKU0045,ST023,11,3.51,pos,CUST02676
TXN0005657,20/01/2024 17:07:09,SKU0133,ST027,3,5.39,Online,CUST03889
TXN0022322,05/10/2023 06:25:14,SKU0023,ST047,4,1.38,online,CUST02940
TXN0010381,15/12/2022 17:36:06,SKU0166,ST040,2,4.37,pos,CUST01206
TXN0009153,2024-05-05T15:45:02,SKU0284,ST026,13,3.0,pos,
TXN0016454,2024-11-21T19:59:53,SKU0185,ST045,22,3.14,POS,CUST00531
TXN0020103,2023-02-11T17:48:03,SKU0114,ST048,3,16.91,online,CUST01963
